product_name,categories_tags,countries_en,ingredients_text,additives_tags
Greek Style Yogurts Unsweetened,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:greek-style-yogurts","France,United Kingdom","Matières dont acides Did you know? Made with freshly churned cream giving all the taste of butter with only half the fat. ate/Glucides 1.5g, Product of Northern Ireland. 5g Fibre/Fibres ines 1.5g SC1534 Marks and Spencer plc PO Box 3339 less fat than CH99 9QS United Kingdom EEZING. For PO Box 13022 M&S (Ireland) Ltd ep refrigerated ase and use Ravensdale ly before use. Milk) Butter E401, E476 2. Colour: Dublin 2 Ireland 250ge TUB Recycle CLID Recycle UK (NI) NI 209 M EC Ⓡ 0263 573 S","en:e401,en:e476,en:e573"
Silhouette,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",Saint Pierre and Miquelon,"Lait écrémé, fraises, lait écrémé concentré, amidon de maïs modifié, concentré protéique de lactosérum, sucralose, cultures bactériennes actives, arôme naturels et artificiels, gélatine, carraghénine, colorant naturel, sorbate de potassium, lactate de calcium, gomme gellane, palmitate de vitamine A, vitamine D3.","en:e202,en:e327,en:e407,en:e418,en:e428,en:e955"
Bircher style summer muesli Greek style yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:fermented-dairy-desserts-with-fruits,en:yogurts,en:fruit-yogurts,en:yogurts-with-cereals",United Kingdom,"Fat Free Greek Style Yogurt (Milk) (48%) · Granola (8%) (Oats · Sugar · Flaked Barley (contains Suitable nut Sufferers Gluten) · Sunflower Oil: Desiccated Coconút · Glucosë Syrup · Molasses · Barley Malt Extract (contains Gluten) · Ground Cinnamon · Flavouring · Antioxidant: Tocopherol-Rich Extract) · Water Apples (6%) · Blackberries (6%) · Raspberry Purée (6%) · Semi-Skimmed Milk Sugar · Blackcurrant (4%) · Cornflour · Stabiliser: Pectin (from Fruit) · Dextrose · Ground Cinnamon. For allergens see ingredients in bold. Not suitable for Nut, Peanut and Wheat allergy sufferers due to manufacturing methods.","en:e306,en:e440"
"Greek 100 protein fat free yogurt, tropical fruit","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Pasteurized grade a nonfat milk, fruit blend (water, pineapple, mango, fructose, passion fruit juice, sugar, modified corn starch, pectin, guar gum, potassium sorbate added to maintain freshness, vitamin a acetate, citric acid, vitamin d, malic acid, sodium citrate). contains 0.5% or less of: natural flavor, yogurt cultures (l. bulgaricus, s.thermophilus), acesulfame potassium, sucralose.","en:e296,en:e330,en:e331,en:e412,en:e440,en:e950,en:e955"
"Fat free greek yogurt mousse, raspberry","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Fat free yogurt (cultured pasteurized grade a nonfat milk, kosher gelatin, lactic acid esters of mono and diglycerides, citric acid, malic acid, yogurt cultures [l. bulgaricus, s. thermophilus], acesulfame potassium, natural flavor, sucralose), fruit blend (fructose, raspberry puree, water, modified corn starch, vegetable juice [for color], potassium sorbate added to maintain freshness, vitamin a acetate, vitamin d3), nitrogen. contains live and active cultures.","en:e296,en:e330,en:e428,en:e471,en:e941,en:e950,en:e955"
"Orange cream lowfat yogurt, orange cream","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a lowfat milk, sugar, modified cornstarch, nonfat milk solids, kosher gelatin, concentrated orange juice, natural flavor, concentrated lemon juice, concentrated lime juice, tricalcium phosphate, concentrated vegetable juice (color), annatto, potassium sorbate (to maintain freshness), sodium benzoate (to maintain freshness), vitamin a palmitate, vitamin d3.","en:e160b,en:e202,en:e211,en:e428"
"Blended mixed berry lowfat yogurt, mixed berry","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a lowfat milk, sugar, modified cornstarch, nonfat milk solids, blueberries, strawberries, kosher gelatin, natural flavors, raspberries, blackberries, concentrated fruit and vegetable juice (color), citric acid, tricalcium phosphate, vitamin a palmitate, vitamin d3.","en:e330,en:e428"
"Ultra-pasteurized creamer, french vanilla","en:plant-based-foods-and-beverages,en:dairy-substitutes,en:milk-substitutes,en:creamer",United States,"Water, sugar, vegetable oil (high oleic soybean and/or high oleic canola), contains less than 2% of: sodium caseinate* (a milk derivative), mono - and diglycerides, corn syrup solids, dipotassium phosphate, sodium stearoyl lactylate, carrageenan, natural and artificial flavor, polysorbate 60.","en:e340,en:e340ii,en:e407,en:e435,en:e471,en:e481"
"Creamer, hazelnut","en:plant-based-foods-and-beverages,en:dairy-substitutes,en:milk-substitutes,en:creamer",United States,"Water, sugar, vegetable oil (high oleic soybean and/or high oleic canola), contains less than 2% of: sodium caseinate* (a milk derivative), mono - and diglycerides, corn syrup solids, dipotassium phosphate, sodium stearoyl lactylate, carrageenan, natural and artificial flavor, polysorbate 60.","en:e340,en:e340ii,en:e407,en:e435,en:e471,en:e481"
"Creamer, french vanilla","en:plant-based-foods-and-beverages,en:dairy-substitutes,en:milk-substitutes,en:creamer",United States,"Water, sugar, vegetable oil* (high oleic canola oil and/or high oleic soybean oil), contains less than 2% of: sodium caseinate (a milk derivative)**, artificial color, sodium citrate, potassium phosphate, mono - and diglycerides, carrageenan, natural and artificial flavor, polysorbate 60.","en:e331,en:e340,en:e407,en:e435,en:e471"
Blended lowfat yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a lowfat milk, sugar, nonfat milk solids, modified cornstarch, strawberry puree, fructose, kosher gelatin, natural flavors, potassium sorbate (to maintain freshness), citric acid, red 40, vitamin a palmitate, vitamin d3. contains active yogurt cultures with l. bulgaricus, s. thermophilus, bifidobacterium bb-12, l. acidophilus, l. casei cultures.","en:e129,en:e202,en:e330,en:e428"
Blended lowfat yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a lowfat milk, sugar, nonfat milk solids, modified cornstarch, fructose, kosher gelatin, blueberry juice concentrate, natural flavors, fruit and vegetable juice concentrate for color (blueberry, purple carrot, black carrot), elderberry juice concentrate, citric acid, potassium sorbate (to maintain freshness), vitamin a palmitate and vitamin d3. contains active yogurt cultures with l. bulgaricus, s. thermophilus, bifidobacterium bb-12, l. acidophilus, l. casei cultures.","en:e202,en:e330,en:e428"
Nonfat Greek Yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:greek-style-yogurts",United States,"Cultured pasteurized grade a nonfat milk, sugar, strawberries, pectin, carob bean gum, natural flavor, citric acid, vegetable juice (for color). contains live and active cultures (s. thermophilus, l. bulgaricus, l. acidophilus, bifidus, l. casei).","en:e330,en:e410,en:e440"
Greek Nonfat Yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:greek-style-yogurts",United States,"Cultured pasteurized grade a nonfat milk, sugar, peaches, natural flavor, carob bean gum, pectin, lemon juice concentrate. contains live and active cultures (s. thermophilus, l. bulgaricus, l.acidophilus, bifidus, l. casei).","en:e410,en:e440"
Nonfat Greek Yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:greek-style-yogurts",United States,"Cultured pasteurized grade a nonfat milk, sugar, blueberries, corn starch, pectin, vegetable juice (for color), natural flavors, carob bean gum. contains live and active cultures (s. thermophilus, l. bulgaricus, l acidophilus, bifidus, l casei).","en:e410,en:e440"
Fruit on the bottom greek nonfat yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a nonfat milk, sugar, raspberries, pectin, natural flavor, vegetable juice (for color), carob bean gum, raspberry seeds, citric acid. contains live and active cultures (s.thermophilus, l. bulgaricus, l. acidophilus, bifidus, l. casei).","en:e330,en:e410,en:e440"
Nonfat Greek Yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:greek-style-yogurts",United States,"Cultured pasteurized grade a nonfat milk, sugar, fructose, cornstarch, locust bean gum, natural flavor, malic acid, vanilla extract. contains live and active cultures (s. thermophilus, l bulgaricus, l. acidophilus, bifidus, l. casei).","en:e296,en:e410"
Fruit on the bottom greek nonfat yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:greek-style-yogurts",United States,"Cultured pasteurized grade a nonfat milk, sugar, cherries, cherry juice concentrate, pectin, natural flavor, carob bean gum, calcium chloride, citric acid. contains live and active cultures (s. thermophilus, l bulgaricus, l. acidophilus, bifidus, l. casei).","en:e330,en:e410,en:e440"
Nonfat Greek Yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:greek-style-yogurts",United States,"Cultured pasteurized grade a nonfat milk, sugar, fructose, cornstarch, locust bean gum, natural flavor, malic acid, vanilla extract. contains live and active cultures (s. thermophilus, l. bulgaricus, l. acidophilus, bifidus, l. casei).","en:e296,en:e410"
Greek nonfat yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a nonfat milk, sugar, pineapple juice concentrate, pectin, natural flavor, carob bean gum, turmeric(for color). contains live and active cultures (s. thermophilus, l. bulgaricus, l. acidophilus, bifidus, l. casei).","en:e410,en:e440"
Nonfat greek yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a nonfat milk, sugar, strawberries, banana puree, cornstarch, pectin, vegetable juice (for color), natural flavor, lemon juice concentrate turmeric - (for color). contains live and active cultures (s. thermophilus, l bulgaricus, l. acidophilus, bifidus, l. casei).",en:e440
"Raspberry blended whole milk yogurt, raspberry","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a milk, sugar, raspberry puree, modified cornstarch, nonfat milk solids, kosher gelatin, natural flavors, concentrated fruit and vegetable juice (color), pectin, sodium citrate, citric acid, vitamin a palmitate, vitamin d3. contains active yogurt with l. bulgaricus, s. thermophilus, bifidobacterium bb-12, l acidophilus and l. casei cultures.","en:e330,en:e331,en:e428,en:e440"
"Whole milk yogurt, blueberry","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a milk, sugar, modified cornstarch, blueberry puree, nonfat milk solids, kosher gelatin, natural flavors, concentrated fruit and vegetable juice (color), pectin, citric acid, vitamin a palmitate, vitamin d3. contains active yogurt with l. bulgaricus, s. thermophilus, bifidobacterium bb-12, l. acidophilus and l. casei cultures.","en:e330,en:e428,en:e440"
"Vanilla blended whole milk yogurt, vanilla","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a milk, sugar, modified cornstarch, nonfat milk solids, kosher gelatin, natural flavors, pectin, citric acid, vitamin a palmitate, vitamin d3. contains active yogurt with l. bulgaricus, s. thermophilus, bifidobacterium bb-12, l.","en:e330,en:e428,en:e440"
Fruit on the bottom lowfat yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a lowfat milk, sugar, strawberries, nonfat milk solids, pectin, natural flavors, citric acid, potassium sorbate (to maintain freshness). contains active yogurt cultures with l. bulgaricus s. thermophilus, bifidus, l. acidophilus, l. casei cultures.","en:e202,en:e330,en:e440"
"Fruit on the bottom lowfat yogurt, raspberry","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a lowfat milk, sugar, red raspberries, nonfat milk solids, natural flavors, pectin, citric acid, potassium sorbate (to maintain freshness). contains active yogurt cultures with l. bulgaricus, s. thermophilus, bifidus, l. acidophilus, l. casei cultures.","en:e202,en:e330,en:e440"
Lowfat yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a lowfat milk, sugar, strawberries, blueberries, blackberries, red raspberries, nonfat milk solids, pectin, natural flavors, citric acid, potassium sorbate (to maintain freshness). contains active yogurt cultures with l. bulgaricus, s. thermophilus, bifidus, l. acidophilus, l. casei cultures.","en:e202,en:e330,en:e440"
Fruit on the bottom lowfat yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a lowfat milk, sugar, peaches, nonfat milk solids, pectin, natural flavors, citric acid, potassium sorbate (to maintain freshness). contains active yogurt cultures with l. bulgaricus, s. thermophilus, bifidus, l. acidophilus, l. casei cultures.","en:e202,en:e330,en:e440"
Lowfat yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a lowfat milk, sugar, black sweet cherries, nonfat milk solids, pectin, natural flavors, citric acid, potassium sorbate (to maintain freshness). contains active yogurt cultures with l. bulgaricus, s. thermophilus, bifidus, l. acidophilus, l. casei cultures.","en:e202,en:e330,en:e440"
"Fruit on the bottom lowfat yogurt, blueberry","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a lowfat milk, sugar, blueberries, nonfat milk solids, pectin, natural flavors, citric acid, potassium sorbate (to maintain freshness). contains active yogurt cultures with l. bulgaricus, s. thermophilus, bifidus, l. acidophilus, l. casei cultures.","en:e202,en:e330,en:e440"
