product_name,categories_tags,countries_en,ingredients_text,additives_tags
"Cheese danish coffee cake, strawberry","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes",United States,"Enriched wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), margarine (palm oil, soybean oil, water, salt, contains less than 2% of each of vegetable mono - and diglycerides, soy lecithin, sodium benzoate [a preservative], citric acid, natural and artificial flavor, vitamin a palmitate added, beta carotene [color], whey, vitamin d), strawberry filling (strawberries, water, high fructose corn syrup, sugar, food starch-modified, corn syrup, propylene glycol, citric acid, natural and artificial flavor, sodium benzoate and potassium sorbate [as preservatives], locust bean gum, sodium citrate, xanthan gum, red 40, blue 1, salt, lactic acid, sodium sulfate), water, sugar, whole eggs, high fructose corn syrup, milk, neufchatel cheese (cultured pasteurized milk and cream, salt, carob bean gum), hydrated monoglyceride (water, monoglycerides), contains 2% or less of: corn syrup, yeast, palm oil, nonfat milk, salt, food starch-modified, milk protein concentrate, cheese culture, microcrystalline cellulose, tapioca dextrin, sodium stearoyl lactylate, carob bean gum, lactic acid, artificial flavor, mono - and diglycerides, casein, citric acid, soybean oil, whey, dextrose, agar, sodium bicarbonate, calcium lactate, lemon juice concentrate, cellulose gum, soy lecithin, enzymes, artificial color, xanthan gum, ascorbic acid, apocarotenal (for color), potassium sorbate (preservative).","en:e129,en:e133,en:e1400,en:e1520,en:e160a,en:e160ai,en:e160e,en:e202,en:e211,en:e270,en:e322,en:e322i,en:e330,en:e331,en:e406,en:e410,en:e415,en:e460,en:e460i,en:e466,en:e471,en:e481"
Cheese Danish Coffee Cake,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes",United States,"Enriched wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), margarine (palm oil, soybean oil, water, salt, contains less than 2% of each of vegetable mono - and diglycerides, soy lecithin, sodium benzoate [a preservative], citric acid, natural and artificial flavor, vitamin a palmitate added, beta carotene [color], whey, vitamin d), water, sugar, whole eggs, milk, neufchatel cheese (cultured pasteurized milk and cream, salt, carob bean gum), high fructose corn syrup, palm oil, hydrated monoglyceride (water, monoglycerides), contains 2% or less of: nonfat milk, corn syrup, yeast, salt, milk protein concentrate, cheese culture, food starch-modified, microcrystalline cellulose, carob bean gum, lactic acid, tapioca dextrin, artificial flavor, sodium stearoyl lactylate, mono - and diglycerides, citric acid, casein, soybean oil, agar, whey, calcium lactate, lemon juice concentrate, dextrose, sodium bicarbonate, soy lecithin, cellulose gum, artificial color, enzymes, xanthan gum, ascorbic acid, apocarotenal (for color), potassium sorbate (preservative).","en:e1400,en:e160a,en:e160ai,en:e160e,en:e202,en:e211,en:e270,en:e322,en:e322i,en:e327,en:e330,en:e406,en:e410,en:e415,en:e460,en:e460i,en:e466,en:e471,en:e481,en:e500,en:e500ii"
"Danish coffee cake, raspberry","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes",United States,"Enriched wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), raspberry filling (water, high fructose corn syrup, sugar, raspberries, corn syrup, modified food starch, natural flavors, cellulose gum, citric acid, potassium sorbate [preservative], salt, sodium citrate), margarine (palm oil, soybean oil, water, salt, contains less than 2% of each of vegetable mono - and diglycerides, soy lecithin, sodium benzoate [a preservative], citric acid, natural and artificial flavor, vitamin a palmitate added, beta carotene [color], whey, vitamin d), water, sugar, high fructose corn syrup, whole eggs, hydrated monoglyceride (water, monoglycerides), corn syrup, contains 2% or less of: yeast, salt, palm oil, microcrystalline cellulose, tapioca dextrin, soybean oil, sodium stearoyl lactylate, artificial flavor, casein, cinnamon, leavening (sodium bicarbonate, sodium acid pyrophosphate, monocalcium phosphate), agar, whey, food starch-modified, dextrose, soy lecithin, cellulose gum, egg whites, artificial color, nonfat milk, enzymes, ascorbic acid, preservatives (potassium sorbate, calcium propionate).","en:e1400,en:e160a,en:e160ai,en:e202,en:e211,en:e282,en:e322,en:e322i,en:e330,en:e331,en:e341,en:e341i,en:e406,en:e450,en:e450i,en:e460,en:e460i,en:e466,en:e471,en:e481,en:e500,en:e500ii"
Deliciously soft cookies & creme cookies,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Sugar, enriched bleached wheat flour (flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), margarine (palm oil, water, soybean oil, salt, contains 2% or less of: mono-and diglycerides, calcium disodium edta [preservative], artificial flavor, annatto [color], vitamin a palmitate), eggs, invert sugar, cookie bits (wheat flour, sugar, vegetable shortening [partially hydrogenated soybean and/or cottonseed oils], canola oil, cocoa [processed with alkali], unsweetened chocolate, salt, baking soda, soy lecithin), contains 2% or less of: cocoa (processed with alkali), water, fructose, food starch-modified, skim milk, cornstarch, baking soda, natural and artificial flavors, salt, polysorbate 60, soy lecithin (emulsifier).","en:e160b,en:e322,en:e322i,en:e385,en:e435,en:e471,en:e500,en:e500ii"
Nankhatai traditional indian cookies,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Wheat flour (50%), sugar (21%), hydrogenated vegetable oil (contains one or more of the following: sesame oil, soybean oil, palm oil), cardamom, nutmeg, sodium bicarbonate, butylated hydroxyanisole (e320), salt.","en:e320,en:e500,en:e500ii"
Cookies Belgian chocolate chunk,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:chocolate-biscuits",France,"Wheatflour contains Gluten (With Wheatflour, Calcium Carbonate, Iron, Niacin, Thiamin) • Dark Chocolate Chunks (22%) (Sugar • Cocoa Mass • Cocoa Butter • Emulsifier: Soya Lecithin • Vanilla Flavouring) • Sugar • Butter (Milk) (18%) • Milk Chocolate Chunks (11 %) (Sugar • Dried Whole Milk • Cocoa Butter • Cocoa Mass • ü noulsifier: Soya Lecithin • Vanilla Flavouring) • Raising Agent: E450, Sodium Bicarbonate, E503 • Salt • Vanilla Flavouring. Dark Chocolate contains Cocoa Solids 42% minimum. Milk Chocolate contains Cocoa Solids 29% minimum, Milk Solids 22% minimum.","en:e322,en:e322i,en:e450,en:e500,en:e500ii,en:e503"
All Butter Sultana Cookies,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:drop-cookies,en:raisin-cookies",France,"Farine de _blé_ contient _Gluten_ (avec Farine de _blé_, Carbonate de calcium, Fer, Niacine, Thiamine) - Sucre - Beurre (_Lait_) - Raisins de Smyrne (17%) - Sirop de glucose - _Lait_ en poudre écrémé - Poudre à lever: E450, Bicarbonate de soude, E503 - Sel.","en:e450,en:e500,en:e500ii,en:e503"
All Butter Belgian White Chocolate Chunk Cookies,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:chocolate-biscuits","France,United Kingdom","Morceaux de chocolat blanc (35 %) (Sucre - _Lait_ en poudre entier - Beurre de cacao - _Lait_ en poudre écrémé émulsifiant : lécithine de _soja_, arôme vanille) - Farine de _blé_ (avec Farine de _blé_, Carbonate de calcium, Fer, Niacine, Thiamine) - _Beurre_ (19 %) - Sucre - Fécule de maïs - Poudre à lever: E450, bicarbonate de soude, E5030 - sirop de sucre inverti - sel.","en:e322,en:e322i,en:e450,en:e500,en:e500ii"
All Butter Fruity Flapjack Cookies,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:drop-cookies,en:oatmeal-cookies,en:raisin-cookies","France,United Kingdom","Sucre • Beurre (_Lait_) (15%) • flocons d'_avoine_ (contient du _gluten_) • Farine de _blé_(contient du _gluten_) (avec du _blé_, du carbonate de calcium, du fer, de la niacine, de la thiamine) • Raisins secs (12%) • Noix de coco desséchée (8 %) • Abricots séchés (7 %) (Abricots • Farine de riz • Conservateur: E220 (_Sulfites_)) • Golden syrup (sirop de sucre inverti) • _œufs_ pasteurisés • Agent de levage: Bicarbonate de sodium, E450, E503, sel, Mélasse.","en:e220,en:e450,en:e500,en:e500ii,en:e502,en:e503"
Pistachio almond cookies,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",France,"Farine de blé contient Gluten (avec Farine de blé, Carbonate de calcium, Fer, Niacine, Thiamine) • Beurre (Lait) (23%) • Sucre • Eclats de pistaches (14%) • Éclats d'amandes (8%) • Sirop de sucre inverti • Poudre à lever : E450, E503, Bicarbonate de soude • Lait en poudre . Sel.","en:e450,en:e500,en:e500ii,en:e503"
Cranberry & Orange Cookies,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits","France,United Kingdom","_wheatflour_ contains _gluten_ (with _wheatflour_, calcium carbonate, iron, niacin, thiamin), sweetened dried cranberries 29% (sugar, cranberries, antioxidant: citric acid, sunflower oil), sugar, _butter_ 17% (_milk_), glucose syrup, cornflour, dried skimmed _milk_, raising agent: E450, sodium bicarbonate, E503, salt, orange flavouring","en:e330,en:e450,en:e500,en:e500ii,en:e503"
Cookies Stem Ginger,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits-and-crackers,en:biscuits,en:oatmeal-biscuits","Belgium,France,Netherlands,United Kingdom","Farine de _blé_ contient _Gluten_ (avec Farine de _blé_, Carbonate de calcium, Fer, Niacine, Thiamine) -  Beurre (_Lait_) (23%) - Gingembre confit cristallisé (18%)  (Gingembre conﬁt, Sucre) - Sucre - Flocons d'_avoine_ (contiennent _Gluten_) (12%) - Sirop de sucre inverti - Gingembre moulu - Poudre à lever: E503, Bicarbonate de soude, E450 - _Lait_ en poudre écrémé - Sel","en:e450,en:e500,en:e500ii,en:e503"
All Butter Reduced Fat Stem Ginger Cookies,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,fr:cookies-au-gingembre","France,United Kingdom","Farine de _blé_ (contient _Gluten_) (avec Farine de _blé_, Carbonate de calcium, Fer, Niacine, Thiamine) - Eau - Fromage mozzarella (_Lait_) (13%) - Sucre - Gingembre confit cristallisé (17%) (Gingembre - Sucre de Canne) - _Beurre_ (_Lait_) (13%) - Flocons d'_avoine_  (contient _Gluten_) - _Avoine_ grossièrement moulue (contient _Gluten_) - Fécule de maïs - _Lait_ en poudre écrémé - Émulsifiant : lécithine de _soja_ - Poudre à lever : E450, bicarbonate de soude, E503 - Sirop de sucre inverti - Gingembre moulu - sel.","en:e322,en:e322i,en:e450,en:e500,en:e500ii,en:e503"
Cookies pépites chocolat et noisette,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:chocolate-biscuits","France,United Kingdom","Wheatflour contains Gluten (With Wheatflour, Calcium Carbonate, Iron, Niacin, nut) Thiamin) Dark Chocolate Chips (20%) (Sugar ? Cocoa Butter ? Cocoa Mass ? Emulsifier: Soya Lecithin ? Vanilla llavouri ng) ? Palm Oil ? Sugar ? Roasted Hav!nuts (3%) ? Dried }kimmed Milk ? Golden Syrup (Invert Sugar Syrup) Salt ? Raising Agent: Sodium Bicarbonate, E450, E503 ? Emulsifier: Soya Lecithin ? Vanilla Flavouring. Dark Chocolate contains Cocoa Solids 39% minimum.","en:e450,en:e500,en:e500ii,en:e503"
Belgian White Chocolate Chunk Cookies (Reduced Fat),"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:chocolate-biscuits",France,"Wheatflour contains Gluten (With Wheatflour, Calcium Carbonate, Iron, ,Jtab/e Niacin, Thiamin) • White Chocolate Chunks (29%) (Sugar • Dried Whole Milk • Cocoa Butter • Dried Skimmed Milk • Emulsifier: Soya Lecithin • Vanilla Flavouring) • Sugar • Butter (_Milk_) (9%) • Cornflour • Golden Syrup (Invert Sugar Syrup) • Raising Agent: E450, Sodium Bicarbonate, E503 • Emulsifier: Soya Lecithin • Salt • Vanilla Flavouring.","en:e322,en:e322i,en:e450,en:e500,en:e500ii,en:e503"
Burdock root,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:oatmeal-cookies","France,United Kingdom","Farine de _blé_ contient _gluten_ (avec farine de _blé_, carbonate de calcium, fer, niacine, thiamine), beurre (_lait_) (23 %), gingembre confit cristallisé (18 %) (gingembre confit, sucre), sucre, flocons d'_avoine_ (contiennent _gluten_) (12 %), sirop de sucre inverti, gingembre moulu, poudre à lever : E503, bicarbonate de soude, E450, _lait_ en poudre écrémé, sel.","en:e450,en:e500,en:e500ii,en:e503"
Tiramisu cheescake,"en:plant-based-foods-and-beverages,en:snacks,en:dairy-substitutes,en:desserts,en:sweet-snacks,en:non-dairy-desserts,en:biscuits-and-cakes,en:cakes,en:cheesecakes",United Kingdom,"Unsweetened Soya Milk [Water, Soya Beans, Calcium, Natural Flavouring, Stabiliser: Gellan Gum, Vitamins (B2, B12, D2)], Cashew, Maple Syrup, Oats, Coconut Milk, Ground Almonds, Coconut Oil, Dark Chocolate (6%) [Organic Cocoa Mass (67%), Organic Coconut Sugar, Organic Cocoa Butter], Cocoa Powder, Lemon Juice, Vanilla Extract (1.0%), Coffee (0.3%), Sea Salt",en:e418
Threptin,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits-and-crackers,en:biscuits",India,"Casein, Sucrose, Precooked Rice Flour, Edible Vegetable Fat, Bengal Gram, Raising Agent [500 (ii)], Natural Colour (150 c), Emulsifier, Vitamins, Acidity Regulator (525) and Antioxidant (304).","en:e150,en:e304,en:e500,en:e525"
Galletas tradicionales,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",Spain,"Harina de trigo 55,5%, azúcar, grasa vegetal palma), jarabe de glucosa y fructosa, gasificantes carbonato ácido de amonio y carbonato ácido de odio), sal, emulgente (lecitina de soja), leche lesnatada en polvo. Puede contener trazas de rutos secos. CONSERVACIÓN","en:e322,en:e322i,en:e503,en:e503ii"
Yellow Cake Mix,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes,en:cooking-helpers,en:dessert-mixes,en:pastry-helpers,en:baking-mixes,en:cake-mixes",United States,"Enriched bleached wheat flour (niacin, iron, thịamine mononitrate, riboflavin, folic acid),Sugar, Palm Oil, Dextrose, Leavening (sodium bicarbonate, sođium aluminum phosphate), Whole Egg, Soy Flour, Salt, Mono and Diglycerides, Polysorbate, Natural and Artificial Flavors, Xanthan Gum, FD&C Yellow 5 & 6. * Dehydrated Contains: Wheat, Soy, Egg","en:e415,en:e471,en:e500,en:e500ii"
Creamy hazelnut spread with dipping pretzels,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes",United States,"Spread (30g): sugar, vegetable oil (palm), hazelnuts, cocoa powder, skimmed milk powder, whey powder, lactose, emulsifier: sunflower lecithin, natural flavors. pretzel (22g): wheat flour, corn oil, malt, salt, yeast and sodium bicarbonate.","en:e322,en:e322i,en:e500,en:e500ii"
Biscuit Mix,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:cakes,en:cooking-helpers,en:dessert-mixes,en:pastry-helpers,en:baking-mixes,en:biscuit-mixes,en:cake-mixes,en:pancake-mixes",United States,"Bleached Wheat Flour Enriched (with Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid, Enzyme), Palm Oil, Corn Syrup Solids, Leavening (Sodium Bicarbonate, Sodium Aluminum Phosphate), Dairy Solids, Salt, Mono & Diglycerides, Soy Flour Contains: Wheat, Milk, Soy","en:e471,en:e500,en:e500ii,en:e541"
Apricot Cake,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes",United Kingdom,"Sugar, WHEAT flour (20%); EGGS; Vegetable fats (palm); Glucose-fructose syrup; Concentrated (20% rehydrated apricot juice (8%); Skimmed MILK powder (1.9% MILK proteins; WHEAT fibre; Flavourings; Emulsifiers: Mono-and diglycerides of fatty acids (1.9% Pro SOYA lecithins; Raising agents: Ammonium carbonates, Sodium carbonates, Diphosphates; Salt; Acidity regulator: Citric acid; Stabilizer: Pectin.","en:e322,en:e330,en:e440,en:e450,en:e471,en:e500,en:e503"
4 HOT CROSS BUNS,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes","France,United Kingdom",ngredients orange soaked mixed vine fruits 6%) (sultanas currants raisins concentrated ange juice) water gluten free flour (rice our rice starch cornflour potato starch. aica starch maize flour) modified tapioca sach - sunflower oil orange peel · yeast. sugar psyllium husk powder humectant: glycerol stabiliser: e464 salt. pea protein. ground spices (cinnamon coriander cassia). ried egg white flavouring. # ● ● ● ●,en:e464
Corn Bread Mix,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes,en:cooking-helpers,en:dessert-mixes,en:pastry-helpers,en:baking-mixes,en:cake-mixes,en:corn-bread-mix",United States,"Bleached Wheat Flour enriched with: (Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Yellow Corn Flour, Palm Oil (With Mono & Diglycerides), Sugar, Dextrose, Egg*, Contains 2% or less of: Soybean Oil, Soy Flour, Salt, whey Powder (Milk), Sodium Bicarbonate, Sodium Aluminum Phosphate, Sodium Stearoyl Lactylate, Cellulose Gum. * Dehydrated.","en:e466,en:e471,en:e481,en:e541"
